Titel: ART_DIVER
Gebruikersnaam: 
Periode aangevraagd:
Datum: 2021/11/03 10:42:44
Referentie: cm NAP

LOCATIE,FILTERNUMMER,EXTERNE AANDUIDING,X-COORDINAAT,Y-COORDINAAT,MAAIVELD NAP,GESCHAT,MEETPUNT NAP,KABELLENGTE,BOVENKANT FILTER,ONDERKANT FILTER,START DATUM,EIND DATUM
HEM-P00-31003,003,HEM-P00-31-3,175967,439215,0,,0,,-5350,-5550,1900/01/01,2007/02/09
HEM-P00-31003,003,HEM-P00-31-3,175967,439215,0,,0,1016,-5350,-5550,2007/02/09,2007/02/15
HEM-P00-31003,003,HEM-P00-31-3,175967,439215,0,,0,1013,-5350,-5550,2007/02/15,

LOCATIE,FILTERNUMMER,PEIL DATUM TIJD,STAND (cm NAP),BIJZONDERHEID
HEM-P00-31003,003,2007/03/06 05:30:00,-205.2,reliable   
HEM-P00-31003,003,2007/03/06 05:45:00,-205.1,reliable   
HEM-P00-31003,003,2007/03/06 06:00:00,  -205,reliable   
HEM-P00-31003,003,2007/03/06 06:15:00,-205.4,reliable   
HEM-P00-31003,003,2007/03/06 06:30:00,-205.1,reliable   
HEM-P00-31003,003,2007/03/06 06:45:00,-204.8,reliable   
HEM-P00-31003,003,2007/03/06 07:00:00,-204.9,reliable   
HEM-P00-31003,003,2007/03/06 07:15:00,-204.8,reliable   
HEM-P00-31003,003,2007/03/06 07:30:00,-204.3,reliable   
HEM-P00-31003,003,2007/03/06 07:45:00,-204.2,reliable   
HEM-P00-31003,003,2007/03/06 08:00:00,-204.1,reliable   
HEM-P00-31003,003,2007/03/06 08:15:00,-204.4,reliable   
HEM-P00-31003,003,2007/03/06 08:30:00,-204.3,reliable   
HEM-P00-31003,003,2007/03/06 08:45:00,-204.2,reliable   
HEM-P00-31003,003,2007/03/06 09:00:00,-204.1,reliable   
HEM-P00-31003,003,2007/03/06 09:15:00,-204.2,reliable   
HEM-P00-31003,003,2007/03/06 09:30:00,  -204,reliable   
HEM-P00-31003,003,2007/03/06 09:45:00,-203.8,reliable   
HEM-P00-31003,003,2007/03/06 10:00:00,-203.9,reliable   
HEM-P00-31003,003,2007/03/06 10:15:00,-203.9,reliable   
HEM-P00-31003,003,2007/03/06 10:30:00,-203.9,reliable   
HEM-P00-31003,003,2007/03/06 10:45:00,-203.8,reliable   
HEM-P00-31003,003,2007/03/06 11:00:00,-203.8,reliable   
HEM-P00-31003,003,2007/03/06 11:15:00,-203.7,reliable   
HEM-P00-31003,003,2007/03/06 11:30:00,-203.6,reliable   
HEM-P00-31003,003,2007/03/06 11:45:00,-203.4,reliable   
HEM-P00-31003,003,2007/03/06 12:00:00,-203.3,reliable   
HEM-P00-31003,003,2007/03/06 12:15:00,-203.2,reliable   
HEM-P00-31003,003,2007/03/06 12:30:00,-203.1,reliable   
HEM-P00-31003,003,2007/03/06 12:45:00,-203.3,reliable   
HEM-P00-31003,003,2007/03/06 13:00:00,-203.2,reliable   
HEM-P00-31003,003,2007/03/06 13:15:00,-203.1,reliable   
HEM-P00-31003,003,2007/03/06 13:30:00,  -203,reliable   
HEM-P00-31003,003,2007/03/06 13:45:00,-203.1,reliable   
HEM-P00-31003,003,2007/03/06 14:00:00,  -203,reliable   
HEM-P00-31003,003,2007/03/06 14:15:00,-202.9,reliable   
HEM-P00-31003,003,2007/03/06 14:30:00,-202.8,reliable   
HEM-P00-31003,003,2007/03/06 14:45:00,-202.8,reliable   
HEM-P00-31003,003,2007/03/06 15:00:00,-202.7,reliable   
HEM-P00-31003,003,2007/03/06 15:15:00,-202.6,reliable   
HEM-P00-31003,003,2007/03/06 15:30:00,-202.5,reliable   
HEM-P00-31003,003,2007/03/06 15:45:00,-202.4,reliable   
HEM-P00-31003,003,2007/03/06 16:00:00,-202.3,reliable   
HEM-P00-31003,003,2007/03/06 16:15:00,-202.2,reliable   
HEM-P00-31003,003,2007/03/06 16:30:00,-202.1,reliable   
HEM-P00-31003,003,2007/03/06 16:45:00,-202.3,reliable   
HEM-P00-31003,003,2007/03/06 17:00:00,-202.2,reliable   
HEM-P00-31003,003,2007/03/06 17:15:00,-202.1,reliable   
HEM-P00-31003,003,2007/03/06 17:30:00,-202.5,reliable   
HEM-P00-31003,003,2007/03/06 17:45:00,  -202,reliable   
HEM-P00-31003,003,2007/03/06 18:00:00,  -202,reliable   
HEM-P00-31003,003,2007/03/06 18:15:00,-201.9,reliable   
HEM-P00-31003,003,2007/03/06 18:30:00,-201.8,reliable   
HEM-P00-31003,003,2007/03/06 18:45:00,-201.7,reliable   
HEM-P00-31003,003,2007/03/06 19:00:00,-201.4,reliable   
HEM-P00-31003,003,2007/03/06 19:15:00,-201.6,reliable   
HEM-P00-31003,003,2007/03/06 19:30:00,-201.5,reliable   
HEM-P00-31003,003,2007/03/06 19:45:00,-201.4,reliable   
HEM-P00-31003,003,2007/03/06 20:00:00,-201.4,reliable   
HEM-P00-31003,003,2007/03/06 20:15:00,-201.2,reliable   
HEM-P00-31003,003,2007/03/06 20:30:00,-200.8,reliable   
HEM-P00-31003,003,2007/03/06 20:45:00,-200.7,reliable   
HEM-P00-31003,003,2007/03/06 21:00:00,-200.8,reliable   
HEM-P00-31003,003,2007/03/06 21:15:00,-200.7,reliable   
HEM-P00-31003,003,2007/03/06 21:30:00,  -201,reliable   
HEM-P00-31003,003,2007/03/06 21:45:00,-200.5,reliable   
HEM-P00-31003,003,2007/03/06 22:00:00,-200.3,reliable   
HEM-P00-31003,003,2007/03/06 22:15:00,-200.6,reliable   
HEM-P00-31003,003,2007/03/06 22:30:00,-200.8,reliable   
HEM-P00-31003,003,2007/03/06 22:45:00,  -200,reliable   
HEM-P00-31003,003,2007/03/06 23:00:00,-200.5,reliable   
HEM-P00-31003,003,2007/03/06 23:15:00,-200.5,reliable   
HEM-P00-31003,003,2007/03/06 23:30:00,-200.4,reliable   
HEM-P00-31003,003,2007/03/06 23:45:00,-200.1,reliable   
HEM-P00-31003,003,2007/03/07 00:00:00,-200.3,reliable   
HEM-P00-31003,003,2007/03/07 00:15:00,  -200,reliable   
HEM-P00-31003,003,2007/03/07 00:30:00,-200.2,reliable   
HEM-P00-31003,003,2007/03/07 00:45:00,-200.2,reliable   
HEM-P00-31003,003,2007/03/07 01:00:00,-200.1,reliable   
HEM-P00-31003,003,2007/03/07 01:15:00,-200.1,reliable   
HEM-P00-31003,003,2007/03/07 01:30:00,-199.7,reliable   
HEM-P00-31003,003,2007/03/07 01:45:00,-199.7,reliable   
HEM-P00-31003,003,2007/03/07 02:00:00,-199.6,reliable   
HEM-P00-31003,003,2007/03/07 02:15:00,-199.5,reliable   
HEM-P00-31003,003,2007/03/07 02:30:00,-199.3,reliable   
HEM-P00-31003,003,2007/03/07 02:45:00,-199.5,reliable   
HEM-P00-31003,003,2007/03/07 03:00:00,-199.3,reliable   
HEM-P00-31003,003,2007/03/07 03:15:00,-199.2,reliable   
HEM-P00-31003,003,2007/03/07 03:30:00,-199.1,reliable   
HEM-P00-31003,003,2007/03/07 03:45:00,-199.4,reliable   
HEM-P00-31003,003,2007/03/07 04:00:00,  -199,reliable   
HEM-P00-31003,003,2007/03/07 04:15:00,-198.9,reliable   
HEM-P00-31003,003,2007/03/07 04:30:00,-198.9,reliable   
HEM-P00-31003,003,2007/03/07 04:45:00,-199.1,reliable   
HEM-P00-31003,003,2007/03/07 05:00:00,-199.1,reliable   
HEM-P00-31003,003,2007/03/07 05:15:00,-198.8,reliable   
HEM-P00-31003,003,2007/03/07 05:30:00,-198.7,reliable   
HEM-P00-31003,003,2007/03/07 05:45:00,-198.4,reliable   
HEM-P00-31003,003,2007/03/07 06:00:00,-198.4,reliable   
HEM-P00-31003,003,2007/03/07 06:15:00,-198.4,reliable   
HEM-P00-31003,003,2007/03/07 06:30:00,-198.3,reliable   
HEM-P00-31003,003,2007/03/07 06:45:00,-197.9,reliable   
HEM-P00-31003,003,2007/03/07 07:00:00,-197.9,reliable   
HEM-P00-31003,003,2007/03/07 07:15:00,  -198,reliable   
HEM-P00-31003,003,2007/03/07 07:30:00,-197.5,reliable   
HEM-P00-31003,003,2007/03/07 07:45:00,-197.8,reliable   
HEM-P00-31003,003,2007/03/07 08:00:00,-197.9,reliable   
HEM-P00-31003,003,2007/03/07 08:15:00,-197.7,reliable   
HEM-P00-31003,003,2007/03/07 08:30:00,-197.7,reliable   
HEM-P00-31003,003,2007/03/07 08:45:00,-197.7,reliable   
HEM-P00-31003,003,2007/03/07 09:00:00,-197.7,reliable   
HEM-P00-31003,003,2007/03/07 09:15:00,-197.6,reliable   
HEM-P00-31003,003,2007/03/07 09:30:00,-197.6,reliable   
HEM-P00-31003,003,2007/03/07 09:45:00,-197.5,reliable   
HEM-P00-31003,003,2007/03/07 10:00:00,-197.7,reliable   
HEM-P00-31003,003,2007/03/07 10:15:00,-197.5,reliable   
HEM-P00-31003,003,2007/03/07 10:30:00,-197.5,reliable   
HEM-P00-31003,003,2007/03/07 10:45:00,-197.5,reliable   
HEM-P00-31003,003,2007/03/07 11:00:00,-197.5,reliable   
HEM-P00-31003,003,2007/03/07 11:15:00,-197.5,reliable   
HEM-P00-31003,003,2007/03/07 11:30:00,-197.1,reliable   
HEM-P00-31003,003,2007/03/07 11:45:00,-197.2,reliable   
HEM-P00-31003,003,2007/03/07 12:00:00,-197.2,reliable   
HEM-P00-31003,003,2007/03/07 12:15:00,-197.3,reliable   
HEM-P00-31003,003,2007/03/07 12:30:00,-197.3,reliable   
HEM-P00-31003,003,2007/03/07 12:45:00,-197.4,reliable   
HEM-P00-31003,003,2007/03/07 13:00:00,-197.5,reliable   
HEM-P00-31003,003,2007/03/07 13:15:00,-197.9,reliable   
HEM-P00-31003,003,2007/03/07 13:30:00,-197.5,reliable   
HEM-P00-31003,003,2007/03/07 13:45:00,  -198,reliable   
HEM-P00-31003,003,2007/03/07 14:00:00,-197.6,reliable   
HEM-P00-31003,003,2007/03/07 14:15:00,-197.5,reliable   
HEM-P00-31003,003,2007/03/07 14:30:00,  -198,reliable   
HEM-P00-31003,003,2007/03/07 14:45:00,-197.8,reliable   
HEM-P00-31003,003,2007/03/07 15:00:00,  -198,reliable   
HEM-P00-31003,003,2007/03/07 15:15:00,-198.2,reliable   
HEM-P00-31003,003,2007/03/07 15:30:00,-198.1,reliable   
HEM-P00-31003,003,2007/03/07 15:45:00,-197.9,reliable   
HEM-P00-31003,003,2007/03/07 16:00:00,-198.1,reliable   
HEM-P00-31003,003,2007/03/07 16:15:00,  -198,reliable   
HEM-P00-31003,003,2007/03/07 16:30:00,-198.2,reliable   
HEM-P00-31003,003,2007/03/07 16:45:00,-198.4,reliable   
HEM-P00-31003,003,2007/03/07 17:00:00,-197.9,reliable   
HEM-P00-31003,003,2007/03/07 17:15:00,-197.8,reliable   
HEM-P00-31003,003,2007/03/07 17:30:00,-198.1,reliable   
HEM-P00-31003,003,2007/03/07 17:45:00,-198.3,reliable   
HEM-P00-31003,003,2007/03/07 18:00:00,-198.3,reliable   
HEM-P00-31003,003,2007/03/07 18:15:00,-198.6,reliable   
HEM-P00-31003,003,2007/03/07 18:30:00,-198.7,reliable   
HEM-P00-31003,003,2007/03/07 18:45:00,-198.6,reliable   
HEM-P00-31003,003,2007/03/07 19:00:00,-198.6,reliable   
HEM-P00-31003,003,2007/03/07 19:15:00,-198.9,reliable   
HEM-P00-31003,003,2007/03/07 19:30:00,-198.7,reliable   
HEM-P00-31003,003,2007/03/07 19:45:00,  -199,reliable   
HEM-P00-31003,003,2007/03/07 20:00:00,-199.1,reliable   
HEM-P00-31003,003,2007/03/07 20:15:00,-199.4,reliable   
HEM-P00-31003,003,2007/03/07 20:30:00,-199.3,reliable   
HEM-P00-31003,003,2007/03/07 20:45:00,-199.2,reliable   
HEM-P00-31003,003,2007/03/07 21:00:00,-199.4,reliable   
HEM-P00-31003,003,2007/03/07 21:15:00,-199.4,reliable   
HEM-P00-31003,003,2007/03/07 21:30:00,-199.6,reliable   
HEM-P00-31003,003,2007/03/07 21:45:00,-199.8,reliable   
HEM-P00-31003,003,2007/03/07 22:00:00,-199.6,reliable   
HEM-P00-31003,003,2007/03/07 22:15:00,-199.6,reliable   
HEM-P00-31003,003,2007/03/07 22:30:00,-199.8,reliable   
HEM-P00-31003,003,2007/03/07 22:45:00,-199.7,reliable   
HEM-P00-31003,003,2007/03/07 23:00:00,  -200,reliable   
HEM-P00-31003,003,2007/03/07 23:15:00,-199.8,reliable   
HEM-P00-31003,003,2007/03/07 23:30:00,  -200,reliable   
HEM-P00-31003,003,2007/03/07 23:45:00,-200.2,reliable   
HEM-P00-31003,003,2007/03/08 00:00:00,-200.4,reliable   
HEM-P00-31003,003,2007/03/08 00:15:00,-200.3,reliable   
HEM-P00-31003,003,2007/03/08 00:30:00,-200.5,reliable   
HEM-P00-31003,003,2007/03/08 00:45:00,-200.7,reliable   
HEM-P00-31003,003,2007/03/08 01:00:00,-200.5,reliable   
HEM-P00-31003,003,2007/03/08 01:15:00,-200.5,reliable   
HEM-P00-31003,003,2007/03/08 01:30:00,-200.8,reliable   
HEM-P00-31003,003,2007/03/08 01:45:00,-200.8,reliable   
HEM-P00-31003,003,2007/03/08 02:00:00,-200.6,reliable   
HEM-P00-31003,003,2007/03/08 02:15:00,-200.9,reliable   
HEM-P00-31003,003,2007/03/08 02:30:00,-201.2,reliable   
HEM-P00-31003,003,2007/03/08 02:45:00,-201.2,reliable   
HEM-P00-31003,003,2007/03/08 03:00:00,-200.9,reliable   
HEM-P00-31003,003,2007/03/08 03:15:00,-201.4,reliable   
HEM-P00-31003,003,2007/03/08 03:30:00,-201.3,reliable   
HEM-P00-31003,003,2007/03/08 03:45:00,-201.2,reliable   
HEM-P00-31003,003,2007/03/08 04:00:00,-201.4,reliable   
HEM-P00-31003,003,2007/03/08 04:15:00,-201.5,reliable   
HEM-P00-31003,003,2007/03/08 04:30:00,-201.5,reliable   
HEM-P00-31003,003,2007/03/08 04:45:00,-201.4,reliable   
HEM-P00-31003,003,2007/03/08 05:00:00,-201.4,reliable   
HEM-P00-31003,003,2007/03/08 05:15:00,-201.5,reliable   
HEM-P00-31003,003,2007/03/08 05:30:00,-201.4,reliable   
HEM-P00-31003,003,2007/03/08 05:45:00,-201.7,reliable   
HEM-P00-31003,003,2007/03/08 06:00:00,-201.7,reliable   
HEM-P00-31003,003,2007/03/08 06:15:00,-201.7,reliable   
HEM-P00-31003,003,2007/03/08 06:30:00,-201.7,reliable   
HEM-P00-31003,003,2007/03/08 06:45:00,-201.6,reliable   
HEM-P00-31003,003,2007/03/08 07:00:00,-201.5,reliable   
HEM-P00-31003,003,2007/03/08 07:15:00,-201.6,reliable   
HEM-P00-31003,003,2007/03/08 07:30:00,  -202,reliable   
HEM-P00-31003,003,2007/03/08 07:45:00,-201.9,reliable   
HEM-P00-31003,003,2007/03/08 08:00:00,-201.9,reliable   
HEM-P00-31003,003,2007/03/08 08:15:00,  -202,reliable   
HEM-P00-31003,003,2007/03/08 08:30:00,-201.9,reliable   
HEM-P00-31003,003,2007/03/08 08:45:00,-201.9,reliable   
HEM-P00-31003,003,2007/03/08 09:00:00,-202.2,reliable   
HEM-P00-31003,003,2007/03/08 09:15:00,  -202,reliable   
HEM-P00-31003,003,2007/03/08 09:30:00,-202.2,reliable   
HEM-P00-31003,003,2007/03/08 09:45:00,-202.2,reliable   
HEM-P00-31003,003,2007/03/08 10:00:00,-202.4,reliable   
HEM-P00-31003,003,2007/03/08 10:15:00,-202.3,reliable   
HEM-P00-31003,003,2007/03/08 10:30:00,-202.4,reliable   
HEM-P00-31003,003,2007/03/08 10:45:00,-202.2,reliable   
HEM-P00-31003,003,2007/03/08 11:00:00,-202.1,reliable   
HEM-P00-31003,003,2007/03/08 11:15:00,  -202,reliable   
HEM-P00-31003,003,2007/03/08 11:30:00,-202.2,reliable   
HEM-P00-31003,003,2007/03/08 11:45:00,-202.4,reliable   
HEM-P00-31003,003,2007/03/08 12:00:00,-202.3,reliable   
HEM-P00-31003,003,2007/03/08 12:15:00,-202.1,reliable   
HEM-P00-31003,003,2007/03/08 12:30:00,-202.2,reliable   
HEM-P00-31003,003,2007/03/08 12:45:00,-202.6,reliable   
HEM-P00-31003,003,2007/03/08 13:00:00,-202.4,reliable   
HEM-P00-31003,003,2007/03/08 13:15:00,-202.9,reliable   
HEM-P00-31003,003,2007/03/08 13:30:00,-202.7,reliable   
HEM-P00-31003,003,2007/03/08 13:45:00,-202.6,reliable   
HEM-P00-31003,003,2007/03/08 14:00:00,-202.7,reliable   
HEM-P00-31003,003,2007/03/08 14:15:00,-202.6,reliable   
HEM-P00-31003,003,2007/03/08 14:30:00,-202.8,reliable   
HEM-P00-31003,003,2007/03/08 14:45:00,-202.6,reliable   
HEM-P00-31003,003,2007/03/08 15:00:00,-202.4,reliable   
HEM-P00-31003,003,2007/03/08 15:15:00,-202.8,reliable   
HEM-P00-31003,003,2007/03/08 15:30:00,-202.5,reliable   
HEM-P00-31003,003,2007/03/08 15:45:00,-202.9,reliable   
HEM-P00-31003,003,2007/03/08 16:00:00,-202.6,reliable   
HEM-P00-31003,003,2007/03/08 16:15:00,-202.7,reliable   
HEM-P00-31003,003,2007/03/08 16:30:00,-202.9,reliable   
HEM-P00-31003,003,2007/03/08 16:45:00,-203.3,reliable   
HEM-P00-31003,003,2007/03/08 17:00:00,-203.1,reliable   
HEM-P00-31003,003,2007/03/08 17:15:00,  -203,reliable   
HEM-P00-31003,003,2007/03/08 17:30:00,-202.8,reliable   
HEM-P00-31003,003,2007/03/08 17:45:00,-203.4,reliable   
HEM-P00-31003,003,2007/03/08 18:00:00,-203.2,reliable   
HEM-P00-31003,003,2007/03/08 18:15:00,-203.3,reliable   
HEM-P00-31003,003,2007/03/08 18:30:00,-203.5,reliable   
HEM-P00-31003,003,2007/03/08 18:45:00,-203.1,reliable   
HEM-P00-31003,003,2007/03/08 19:00:00,-203.3,reliable   
HEM-P00-31003,003,2007/03/08 19:15:00,-203.1,reliable   
HEM-P00-31003,003,2007/03/08 19:30:00,-203.3,reliable   
HEM-P00-31003,003,2007/03/08 19:45:00,-203.4,reliable   
HEM-P00-31003,003,2007/03/08 20:00:00,-203.6,reliable   
HEM-P00-31003,003,2007/03/08 20:15:00,  -203,reliable   
HEM-P00-31003,003,2007/03/08 20:30:00,-203.5,reliable   
HEM-P00-31003,003,2007/03/08 20:45:00,-203.6,reliable   
HEM-P00-31003,003,2007/03/08 21:00:00,-203.3,reliable   
HEM-P00-31003,003,2007/03/08 21:15:00,-203.3,reliable   
HEM-P00-31003,003,2007/03/08 21:30:00,-203.1,reliable   
HEM-P00-31003,003,2007/03/08 21:45:00,-203.3,reliable   
HEM-P00-31003,003,2007/03/08 22:00:00,-203.5,reliable   
HEM-P00-31003,003,2007/03/08 22:15:00,-203.5,reliable   
HEM-P00-31003,003,2007/03/08 22:30:00,-203.2,reliable   
HEM-P00-31003,003,2007/03/08 22:45:00,-203.5,reliable   
HEM-P00-31003,003,2007/03/08 23:00:00,-203.5,reliable   
HEM-P00-31003,003,2007/03/08 23:15:00,-203.5,reliable   
HEM-P00-31003,003,2007/03/08 23:30:00,-203.9,reliable   
HEM-P00-31003,003,2007/03/08 23:45:00,-203.4,reliable   
HEM-P00-31003,003,2007/03/09 00:00:00,-203.4,reliable   
HEM-P00-31003,003,2007/03/09 00:15:00,-203.4,reliable   
HEM-P00-31003,003,2007/03/09 00:30:00,-203.7,reliable   
HEM-P00-31003,003,2007/03/09 00:45:00,-203.7,reliable   
HEM-P00-31003,003,2007/03/09 01:00:00,-203.8,reliable   
HEM-P00-31003,003,2007/03/09 01:15:00,-203.6,reliable   
HEM-P00-31003,003,2007/03/09 01:30:00,-203.6,reliable   
HEM-P00-31003,003,2007/03/09 01:45:00,-203.8,reliable   
HEM-P00-31003,003,2007/03/09 02:00:00,-203.6,reliable   
HEM-P00-31003,003,2007/03/09 02:15:00,-203.7,reliable   
HEM-P00-31003,003,2007/03/09 02:30:00,-203.9,reliable   
HEM-P00-31003,003,2007/03/09 02:45:00,-204.1,reliable   
HEM-P00-31003,003,2007/03/09 03:00:00,-203.9,reliable   
HEM-P00-31003,003,2007/03/09 03:15:00,-203.4,reliable   
HEM-P00-31003,003,2007/03/09 03:30:00,-203.6,reliable   
HEM-P00-31003,003,2007/03/09 03:45:00,-203.4,reliable   
HEM-P00-31003,003,2007/03/09 04:00:00,-203.6,reliable   
HEM-P00-31003,003,2007/03/09 04:15:00,-203.8,reliable   
HEM-P00-31003,003,2007/03/09 04:30:00,-203.5,reliable   
HEM-P00-31003,003,2007/03/09 04:45:00,-203.4,reliable   
HEM-P00-31003,003,2007/03/09 05:00:00,-203.4,reliable   
HEM-P00-31003,003,2007/03/09 05:15:00,-203.7,reliable   
HEM-P00-31003,003,2007/03/09 05:30:00,-203.6,reliable   
HEM-P00-31003,003,2007/03/09 05:45:00,-203.3,reliable   
HEM-P00-31003,003,2007/03/09 06:00:00,-203.6,reliable   
HEM-P00-31003,003,2007/03/09 06:15:00,-203.5,reliable   
HEM-P00-31003,003,2007/03/09 06:30:00,-203.5,reliable   
HEM-P00-31003,003,2007/03/09 06:45:00,-203.7,reliable   
HEM-P00-31003,003,2007/03/09 07:00:00,-203.7,reliable   
HEM-P00-31003,003,2007/03/09 07:15:00,-203.7,reliable   
HEM-P00-31003,003,2007/03/09 07:30:00,-203.3,reliable   
HEM-P00-31003,003,2007/03/09 07:45:00,-203.3,reliable   
HEM-P00-31003,003,2007/03/09 08:00:00,-203.6,reliable   
HEM-P00-31003,003,2007/03/09 08:15:00,-203.4,reliable   
HEM-P00-31003,003,2007/03/09 08:30:00,-203.3,reliable   
HEM-P00-31003,003,2007/03/09 08:45:00,-203.2,reliable   
HEM-P00-31003,003,2007/03/09 09:00:00,-203.5,reliable   
HEM-P00-31003,003,2007/03/09 09:15:00,  -203,reliable   
HEM-P00-31003,003,2007/03/09 09:30:00,-202.9,reliable   
HEM-P00-31003,003,2007/03/09 09:45:00,-202.8,reliable   
HEM-P00-31003,003,2007/03/09 10:00:00,-203.2,reliable   
HEM-P00-31003,003,2007/03/09 10:15:00,-203.1,reliable   
HEM-P00-31003,003,2007/03/09 10:30:00,-202.7,reliable   
HEM-P00-31003,003,2007/03/09 10:45:00,  -203,reliable   
HEM-P00-31003,003,2007/03/09 11:00:00,-203.2,reliable   
HEM-P00-31003,003,2007/03/09 11:15:00,-203.4,reliable   
HEM-P00-31003,003,2007/03/09 11:30:00,-203.1,reliable   
HEM-P00-31003,003,2007/03/09 11:45:00,-203.1,reliable   
HEM-P00-31003,003,2007/03/09 12:00:00,-203.4,reliable   
HEM-P00-31003,003,2007/03/09 12:15:00,-203.3,reliable   
HEM-P00-31003,003,2007/03/09 12:30:00,-203.2,reliable   
HEM-P00-31003,003,2007/03/09 12:45:00,-203.4,reliable   
HEM-P00-31003,003,2007/03/09 13:00:00,-203.3,reliable   
HEM-P00-31003,003,2007/03/09 13:15:00,-203.5,reliable   
HEM-P00-31003,003,2007/03/09 13:30:00,-203.4,reliable   
HEM-P00-31003,003,2007/03/09 13:45:00,-203.3,reliable   
HEM-P00-31003,003,2007/03/09 14:00:00,-203.2,reliable   
HEM-P00-31003,003,2007/03/09 14:15:00,  -203,reliable   
HEM-P00-31003,003,2007/03/09 14:30:00,-203.4,reliable   
HEM-P00-31003,003,2007/03/09 14:45:00,-203.2,reliable   
HEM-P00-31003,003,2007/03/09 15:00:00,-203.3,reliable   
HEM-P00-31003,003,2007/03/09 15:15:00,  -203,reliable   
HEM-P00-31003,003,2007/03/09 15:30:00,-203.9,reliable   
HEM-P00-31003,003,2007/03/09 15:45:00,-203.3,reliable   
HEM-P00-31003,003,2007/03/09 16:00:00,-203.1,reliable   
HEM-P00-31003,003,2007/03/09 16:15:00,-202.8,reliable   
HEM-P00-31003,003,2007/03/09 16:30:00,-203.1,reliable   
HEM-P00-31003,003,2007/03/09 16:45:00,-203.1,reliable   
HEM-P00-31003,003,2007/03/09 17:00:00,-203.4,reliable   
HEM-P00-31003,003,2007/03/09 17:15:00,-203.7,reliable   
HEM-P00-31003,003,2007/03/09 17:30:00,-203.4,reliable   
HEM-P00-31003,003,2007/03/09 17:45:00,-203.7,reliable   
HEM-P00-31003,003,2007/03/09 18:00:00,-203.7,reliable   
HEM-P00-31003,003,2007/03/09 18:15:00,-203.6,reliable   
HEM-P00-31003,003,2007/03/09 18:30:00,-203.8,reliable   
HEM-P00-31003,003,2007/03/09 18:45:00,-204.1,reliable   
HEM-P00-31003,003,2007/03/09 19:00:00,  -204,reliable   
HEM-P00-31003,003,2007/03/09 19:15:00,-203.9,reliable   
HEM-P00-31003,003,2007/03/09 19:30:00,-204.2,reliable   
HEM-P00-31003,003,2007/03/09 19:45:00,-203.9,reliable   
HEM-P00-31003,003,2007/03/09 20:00:00,-204.3,reliable   
HEM-P00-31003,003,2007/03/09 20:15:00,-204.4,reliable   
HEM-P00-31003,003,2007/03/09 20:30:00,  -204,reliable   
HEM-P00-31003,003,2007/03/09 20:45:00,-204.2,reliable   
HEM-P00-31003,003,2007/03/09 21:00:00,-204.4,reliable   
HEM-P00-31003,003,2007/03/09 21:15:00,-204.3,reliable   
HEM-P00-31003,003,2007/03/09 21:30:00,-204.6,reliable   
HEM-P00-31003,003,2007/03/09 21:45:00,-204.4,reliable   
HEM-P00-31003,003,2007/03/09 22:00:00,-204.7,reliable   
HEM-P00-31003,003,2007/03/09 22:15:00,-204.6,reliable   
HEM-P00-31003,003,2007/03/09 22:30:00,-204.4,reliable   
HEM-P00-31003,003,2007/03/09 22:45:00,-204.9,reliable   
HEM-P00-31003,003,2007/03/09 23:00:00,-204.7,reliable   
HEM-P00-31003,003,2007/03/09 23:15:00,-204.9,reliable   
HEM-P00-31003,003,2007/03/09 23:30:00,-204.7,reliable   
HEM-P00-31003,003,2007/03/09 23:45:00,-204.9,reliable   
HEM-P00-31003,003,2007/03/10 00:00:00,  -205,reliable   
HEM-P00-31003,003,2007/03/10 00:15:00,-204.9,reliable   
HEM-P00-31003,003,2007/03/10 00:30:00,-204.9,reliable   
HEM-P00-31003,003,2007/03/10 00:45:00,-204.8,reliable   
HEM-P00-31003,003,2007/03/10 01:00:00,  -205,reliable   
HEM-P00-31003,003,2007/03/10 01:15:00,-204.8,reliable   
HEM-P00-31003,003,2007/03/10 01:30:00,-204.7,reliable   
HEM-P00-31003,003,2007/03/10 01:45:00,-205.1,reliable   
HEM-P00-31003,003,2007/03/10 02:00:00,-205.2,reliable   
HEM-P00-31003,003,2007/03/10 02:15:00,-205.1,reliable   
HEM-P00-31003,003,2007/03/10 02:30:00,-205.2,reliable   
HEM-P00-31003,003,2007/03/10 02:45:00,-205.3,reliable   
HEM-P00-31003,003,2007/03/10 03:00:00,-205.3,reliable   
HEM-P00-31003,003,2007/03/10 03:15:00,-204.8,reliable   
HEM-P00-31003,003,2007/03/10 03:30:00,  -205,reliable   
HEM-P00-31003,003,2007/03/10 03:45:00,-205.1,reliable   
HEM-P00-31003,003,2007/03/10 04:00:00,-205.3,reliable   
HEM-P00-31003,003,2007/03/10 04:15:00,-205.4,reliable   
HEM-P00-31003,003,2007/03/10 04:30:00,-205.3,reliable   
HEM-P00-31003,003,2007/03/10 04:45:00,-204.8,reliable   
HEM-P00-31003,003,2007/03/10 05:00:00,-205.3,reliable   
HEM-P00-31003,003,2007/03/10 05:15:00,-205.1,reliable   
HEM-P00-31003,003,2007/03/10 05:30:00,-205.2,reliable   
HEM-P00-31003,003,2007/03/10 05:45:00,-204.8,reliable   
HEM-P00-31003,003,2007/03/10 06:00:00,-204.9,reliable   
HEM-P00-31003,003,2007/03/10 06:15:00,  -205,reliable   
HEM-P00-31003,003,2007/03/10 06:30:00,-204.9,reliable   
